Datetime,Tweet Id,Username,Text,Hashtag,Language
2022-11-25 22:19:54+00:00,1596267459396349953,daveterry44,"@JamesCleverly @ZelenskyyUa Not in my name, mush!",,en
2022-11-25 22:19:29+00:00,1596267357248585729,jelen_maggie,@ZelenskyyUa @vonderleyen STAND with YOU🇺🇦 UKRAINA 💖🌷💖 🌈🇪🇺🤝🇺🇦🌈 💖🌷💖 https://t.co/32I0FZ5gD7,,en
2022-11-25 22:19:04+00:00,1596267251803488259,Stop_warmongers,"@vonderleyen @ZelenskyyUa @EU_Commission Stop lying and misleading the Europeans into war with Russia.
You’re a warmongering propagandist. People of western Europe have been brought up with images of evil Russians as the guilty ones for everything.
You keep feeding that fear to your benefit and mainstream narrative",,en
2022-11-25 22:18:49+00:00,1596267186531729409,brummer_brumm,@vonderleyen @ZelenskyyUa @EU_Commission Be silent. https://t.co/dH2YCOlqg6,,en
2022-11-25 22:18:32+00:00,1596267115530670080,Markos0307,@vonderleyen @ZelenskyyUa @EU_Commission You are hypocrite and fascists supporter https://t.co/oRGwFVytkj,,en
2022-11-25 22:18:23+00:00,1596267079317000192,MoniqueGeritz,"@deakin_philip @ZelenskyyUa @vonderleyen A lot if these countries are a lot smaller than others, like the BeNeLux and they, esp the Netherlands, have done a lot, from military aid to taking in refugees etc. And some if the bigger countries are not nearly as able to give the same aid other countries can give. Idk ..., 👇 https://t.co/j610vVhbeY",,en
2022-11-25 22:18:01+00:00,1596266987583574017,srparker969,"@JamesCleverly @Flash_news_ua @ZelenskyyUa I’m sickened by the responses of allegedly British voters on here. Europe faces a threat deeper than any since WWII. Totally right that our government, of any party, helps face that threat head on. Would you rather be moaning about your heating bill or Russian troops attacking?",,en
2022-11-25 22:16:42+00:00,1596266655474421760,Gandalf00133274,@vonderleyen @ZelenskyyUa @EU_Commission You are the biggest impostorof the modern story.Using reverse psychology making people believe in false ideals instilling the perception of doing the right.But people is starting to understand and there will be no mercy for you! #ZelenskyyWarCriminal #UkraineRussiaWar️ #UKRAINE,"['ZelenskyyWarCriminal', 'UkraineRussiaWar️', 'UKRAINE']",en
2022-11-25 22:16:09+00:00,1596266518396174336,PatrickBHenry,@SuddenLife @JamesCleverly @ZelenskyyUa I canvassed in the GE2017 in the constituency to get Kate Hoey out and I remember the plaque for Captain Bligh beautiful Georgian terrace town house in good nick. KH had too much of a majority from GE2015 I didn't spend a lot of time there but gutted she increased her majority.,,en
2022-11-25 22:15:51+00:00,1596266441564626945,Landerbrau1969,@ZelenskyyUa @vonderleyen Grain from Ukraine? WTF are you talking about?,,en
2022-11-25 22:15:37+00:00,1596266381364068352,thomaseulogy,@vonderleyen @ZelenskyyUa @EU_Commission Who elected countess @vonderleyen for president of which state? With no authority except expressing solidarity? President of imaginary idea.,,en
2022-11-25 22:15:11+00:00,1596266273368850433,quiteinsanity,@ZelenskyyUa @vonderleyen #vonderlying you clown,['vonderlying'],en
2022-11-25 22:15:07+00:00,1596266256985952274,tigerlily7a,Any of these: @ZelenskyyUa @BarackObama @HillaryClinton @POTUS @VP @JustinTrudeau @AOC @RepPressley @amyklobuchar @BetoORourke @CoriBush @CoryBooker @GavinNewsom @Ilhan @SpeakerPelosi @SenSherrodBrown @staceyabrams https://t.co/wCEE64BB4L,,en
2022-11-25 22:15:02+00:00,1596266235125444610,BrexitMapman,@drreeds @vonderleyen @ZelenskyyUa @EU_Commission The EU Commission is the politburo of a nascent Communist state of Europe and believe that the members will do what they say. If not they will blackmail or bully them into obedience. This will not last long as the nations will realise they have to take care of their own interests,,en
2022-11-25 22:14:18+00:00,1596266051284631555,ledpsgcok778,@vonderleyen @ZelenskyyUa @EU_Commission U will go jail Ursula,,en
2022-11-25 22:13:54+00:00,1596265950805909504,TweetieTRNJ,@vonderleyen @ZelenskyyUa @EU_Commission Munchhausen Syndrome.  Or she's a cohort in the Ukraine Grifting Scam.,,en
2022-11-25 22:13:54+00:00,1596265948776136704,Joan54171843,"@vonderleyen @ZelenskyyUa @EU_Commission Resign now, shame on you",,en
2022-11-25 22:13:46+00:00,1596265917083590656,Sofie51065313,@vonderleyen @ZelenskyyUa @EU_Commission As a EU citizen I prefer to work with Russian then with this corrupted German midget,,en
2022-11-25 22:13:46+00:00,1596265916538519556,MaggieMay548,"@GlasnostGone @ZelenskyyUa I'm humbled by such a human being in my lifetime.  I've lived 74 years, and no one I've known has been so courageous,  resilient,  determined and forthright to defend the people and culture of Ukraine.  Slava Ukraini.",,en
2022-11-25 22:13:43+00:00,1596265905985835008,Ilike2queenwyty,"@JamesCleverly @ZelenskyyUa Zelensky is a coke head, comedian and actor, no wonder you love him. 99% of the UK hates Ukraine and wants it to stop. Also give our ambulances back",,en
2022-11-25 22:13:32+00:00,1596265859458424832,Bonglers,@JamesCleverly @ZelenskyyUa Stop Giving Him our Money,,en
2022-11-25 22:13:32+00:00,1596265859063988225,Bonglers,@JamesCleverly @ZelenskyyUa Stop Giving Him our Money,,en
2022-11-25 22:13:15+00:00,1596265787727433730,Hackman,@CMusso6 @RinaShermanll @ZelenskyyUa @DefenceU And Im right! Sorry! Have a hard time just reading what  Nazi lover as you write! You are strange bad people!,,en
2022-11-25 22:13:14+00:00,1596265782790455297,ledpsgcok778,@vonderleyen @ZelenskyyUa @EU_Commission She's corrupt,,en
2022-11-25 22:13:07+00:00,1596265754051346432,HarryGDC,"@hippoBram @PMoesick @MwauraRobert2 @vonderleyen @ZelenskyyUa @EU_Commission Truth! How anyone could possibly even consider siding with Russia, is beyond belief!",,en
2022-11-25 22:12:58+00:00,1596265714004135936,00summers00,@JamesCleverly @ZelenskyyUa Isn't a promise just words about an action?,,en
2022-11-25 22:12:28+00:00,1596265591119220740,Michael57055027,"@JamesCleverly @ZelenskyyUa Suppose offering another few £million of British tax payers money!,
the Tory party is finished! Full stop! https://t.co/c6osb9GCfR",,en
2022-11-25 22:12:19+00:00,1596265554205376512,GaryDesmond6,@ZelenskyyUa @vonderleyen Unelected politicians giving you our tax money so that you can put it into your offshore accounts. I wonder will you get any mention in this years Pandora papers.,,en
2022-11-25 22:12:09+00:00,1596265510206771200,Michael57055027,"@JamesCleverly @ZelenskyyUa Suppose offering another few £million of British tax payers money!,
the Tory party is finished! Full stop! https://t.co/xjjISviESG",,en
2022-11-25 22:12:05+00:00,1596265494092578816,00summers00,@JamesCleverly @ZelenskyyUa Is the promise that you will continue to take my money to give to him so he can give it to your mates in the military-industrial complex so that they can give some of it back to you so that you can stay in a position of power so that you can keep taking my money?,,en
2022-11-25 22:11:40+00:00,1596265387439841280,GrosseTorsten,@ZelenskyyUa @vonderleyen The Ukraine will ruin Europe !,,en
2022-11-25 22:11:24+00:00,1596265322612498433,ianmukker,@JamesCleverly @ZelenskyyUa Nice change if Tories do.,,en
2022-11-25 22:11:01+00:00,1596265224490786816,BrexitMapman,@vonderleyen @ZelenskyyUa @EU_Commission Stop the proxy war with Russia and there won't be a problem. Pull out NATO from Ukraine. End the stupid economic war with Russia. The Americans (Neocons) are using you to support their war against Russia and you do what they say. They destroy Nordstream and you don't care.,,en
2022-11-25 22:08:49+00:00,1596264672956907521,OwenWilcox14,@Trishee_K @Borghi_Tv @ZelenskyyUa What is the implication?,,en
2022-11-25 22:08:29+00:00,1596264589540593665,charlesr1971,"@Flogging_donkey @KathyA70426555 @Junglem71721433 @SamRamani2 @ZelenskyyUa And of course Google is the bastion of all truth? 🙄
Clearly you are a Putin supporter. 🤷‍♀️
Please remember, he invaded a Sovereign territory. 🤬
You are welcome to join the Russian Army, but there’s only one fate, awaiting you. Sunflower fertilizer. 🌻",,en
2022-11-25 22:08:25+00:00,1596264571190362112,Bedakken,"@vonderleyen @ZelenskyyUa @EU_Commission Did you have a good fuck?
Evil witch!",,en
2022-11-25 22:08:19+00:00,1596264546146000896,Sofie51065313,"@vonderleyen @ZelenskyyUa @EU_Commission Hey corrupted woman,  no one cares cuz many EU citizens never experienced such a misery. No one elected you, ur not only a disgrace with ur corruption but above all you have no clue about culturel differences Especially when ur an elitair German.Ur a disgrace.",,en
2022-11-25 22:08:18+00:00,1596264540093677573,Pasquino70,"@IuliiaMendel @ZelenskyyUa but the actor, in addition to taking pictures with everyone, has he ever fired a bullet?",,en
2022-11-25 22:08:00+00:00,1596264466487906310,MarkTwete,"@vonderleyen @ZelenskyyUa @EU_Commission Words, Words, empty words. No effects.",,en
2022-11-25 22:07:42+00:00,1596264392349593600,Bondo__s,@alexsander1244 @karisutra @ZelenskyyUa @vonderleyen says the march bot 😂,,en
2022-11-25 22:07:26+00:00,1596264324133097472,serranosuner,Hallo @ZelenskyyUa . What are you doing for your people ? https://t.co/UGUCRna7kk,,en
2022-11-25 22:07:23+00:00,1596264312825339904,humongous_huw,@JamesCleverly @ZelenskyyUa Poor bloke's got enough problems without an endless stream of English planks visiting for photoshoots. Jeez...,,en
2022-11-25 22:07:14+00:00,1596264271834656769,OwenWilcox14,@GabrielVanca @ZelenskyyUa As an American who knows geography I don't claim him,,en
2022-11-25 22:07:12+00:00,1596264265471737860,Bondo__s,"@DarekHmm @9120Lusch @karisutra @ZelenskyyUa @vonderleyen U were never part of ussr , like my country Romania.
Ukraine was not only part of USSR but was literally created by russian state.
Had it not been for Ru there would be no Ua now.
So easy with the comparison , you're speaking about two very different things here",,en
2022-11-25 22:06:52+00:00,1596264180537085953,SuddenLife,"@PatrickBHenry @JamesCleverly @ZelenskyyUa They look the same but they’re not. I don’t remember the difference, there’s a plaque on each of them. I took my grandson there around five years ago.",,en
2022-11-25 22:06:47+00:00,1596264159372775424,ianjeffery5,@BeardyClam @JamesCleverly @ZelenskyyUa Spot on.,,en
2022-11-25 22:06:07+00:00,1596263993727123457,GarrenSusan,"#StandWithUkraine ⁦@ZelenskyyUa⁩ ⁦#Ukraine🇺🇦🌻💙🕊 ⁩
#PutinWarCriminal #Genocide #Rape #MassGraves #LandGrab #MassAbductions
Putin tells mothers of soldiers fighting in Ukraine he ‘shares’ their pain - The Washington Post ⁦@SusanGarren⁩  https://t.co/qC4tZCHNRz","['StandWithUkraine', 'Ukraine', 'PutinWarCriminal', 'Genocide', 'Rape', 'MassGraves', 'LandGrab', 'MassAbductions']",en
2022-11-25 22:05:56+00:00,1596263947832885251,PeripheralScan,"@tracytracker @RishiSunak @ZelenskyyUa As a US citizen, I’m just thinking back to WWII and wondering…maybe we should have saved our money and more importantly our lives for our own purposes.",,en
2022-11-25 22:05:20+00:00,1596263793214226432,kaycee_man,@JamesCleverly @ZelenskyyUa Another photo-op stunt from our spineless politicians who can't even defend our borders from illegals. How about supporting the British people in these desperate times of needs now. Charity begins at home. What is wrong at looking after your own first?,,en
2022-11-25 22:04:09+00:00,1596263495825494016,hippoBram,@AstoreDaniel @MwauraRobert2 @vonderleyen @ZelenskyyUa @EU_Commission As Ukraine is completely wiping out Russia on the battlefield 😂😂😂😂,,en
2022-11-25 22:03:44+00:00,1596263392746012673,RagnarIronspear,"@JamesCleverly @ZelenskyyUa So you can defend their borders with our money , yet Dover is an open door . Which you are funded with OUR money,
We are invaded without a shot fired",,en
2022-11-25 22:03:36+00:00,1596263359556435969,ringo20_xxx,"@ZelenskyyUa Im JPN🇯🇵

The War threatens to engulf Europe.
Countries around the world are in crisis.

 You say bad things about Japan,
 Are you forget?",,en
2022-11-25 22:03:26+00:00,1596263316086992896,hippoBram,@PMoesick @HarryGDC @MwauraRobert2 @vonderleyen @ZelenskyyUa @EU_Commission Russia is the warmonger here ... Stop lying..,,en
2022-11-25 22:03:21+00:00,1596263297770217487,Gruff_William,@NganziMabese @ZelenskyyUa @vonderleyen Not-Z,,en
2022-11-25 22:03:17+00:00,1596263277453266944,GSqueri,".@Jerusalem_Post:
#UkrainianPresident Volodymyr @ZelenskyyUa on Friday said he had spoken to #EuropeanCommission President Ursula @vonderLeyen and discussed #cooperation on ensuring #energy stability for his country.

#War #Ukraine #RussianUkrainianWar #UkraineUnderAttack https://t.co/J01WIi8n4O","['UkrainianPresident', 'EuropeanCommission', 'cooperation', 'energy', 'War', 'Ukraine', 'RussianUkrainianWar', 'UkraineUnderAttack']",en
2022-11-25 22:02:48+00:00,1596263158389346304,Gruff_William,"@Marky95643327 @ZelenskyyUa @vonderleyen Russia doesn't like Nazis. Russia has some bad history with them. Then the Ukrainian Nazis wanted to get nukes. Nazis with nukes right on your doorstep? Yeah, that calls for war.",,en
2022-11-25 22:02:41+00:00,1596263126399418368,remarkableadam,@ZelenskyyUa @vonderleyen Did you launder the big guy's 10%?,,en
2022-11-25 22:02:40+00:00,1596263122938998785,shammdog,@SteelWoolLars @DontGhosts @tarded69 @beglan_michael @ZelenskyyUa @POTUS UKR ought to defend themselves &amp; seek whatever end they see fit. But that should have nothing to do w/ me or the US. UKR isn’t entitled to other countries resources &amp; should stand on their own whether that means victory or negotiation. Not my problem,,en
2022-11-25 22:02:28+00:00,1596263072678965248,JonnesBrown,"@IuliiaMendel @ZelenskyyUa Damn, the people are watching World Cup... Human race",,en
2022-11-25 22:02:12+00:00,1596263005939027968,PamelaNay3,@pictureladyjan @ZelenskyyUa I noticed that.,,en
2022-11-25 22:01:23+00:00,1596262799080148993,ralakbar,"'@ZelenskyyUa:

”We have to endure this winter – a winter that everyone will remember.

We have to do everything so that we remember it not because of what it threatened us with, but because of what we managed to do to protect ourselves from this threat.""

📸 E.Maloletka, Kyiv https://t.co/Trq5drjEAP",,en
2022-11-25 22:01:15+00:00,1596262765563613190,BlogUkraine,"#276dayofwar

⚡️President of #Ukraine Volodymyr Zelenskyy (@ZelenskyyUa) address on the 275th day of full-scale war⚡️

🔗Link to view:https://t.co/CrQQkAFZJV

🔗Speech in English (text version):https://t.co/75u87WMGFZ

#UkraineWar #UkraineRussiaWar #RussiaIsATerroristState https://t.co/ny5aBXkZaF","['276dayofwar', 'Ukraine', 'UkraineWar', 'UkraineRussiaWar', 'RussiaIsATerroristState']",en
2022-11-25 22:00:57+00:00,1596262693664595968,Donaldzki1,@JamesCleverly @ZelenskyyUa You mean a few corrupt politicians in Westminster are supporting corruption in Ukraine.,,en
2022-11-25 22:00:49+00:00,1596262659451674624,phantom77710,@Junglem71721433 @KathyA70426555 @SamRamani2 @ZelenskyyUa The only lasting peace will be through total defeat of the Russian invader https://t.co/pPav4SS2Ip,,en
2022-11-25 22:00:48+00:00,1596262654657835008,truebeerbadger,@JamesCleverly @ZelenskyyUa You don’t have the Uk behind you. You only have the sheep you have conned into it. Those of us who read history and can think for ourselves think this is an abomination.,,en
2022-11-25 22:00:46+00:00,1596262645702840320,Markdut82393790,"@JamesCleverly @ZelenskyyUa You DO NOT speak for me !, I HATE war criminal Zelenkkyy.

#ZelenskyyWarCriminal",['ZelenskyyWarCriminal'],en
2022-11-25 22:00:42+00:00,1596262627235475458,GirlCode2023,@corybernardi @ZelenskyyUa @SBF_FTX Stop circulating such bullsht!,,en
2022-11-25 22:00:26+00:00,1596262563565608960,nicoledelisle,@JuPe_EU @GlasnostGone @ZelenskyyUa This is great. How can I share on FB and Insta?,,en
2022-11-25 21:59:54+00:00,1596262427192016898,stanleyamayer,@vonderleyen @ZelenskyyUa @EU_Commission It's time to replace von der Leyen with someone who might consider peace talks.,,en
2022-11-25 21:59:45+00:00,1596262389552406532,Ryan38760835,"@JamesCleverly @ZelenskyyUa No money for your own people, no?",,en
2022-11-25 21:59:29+00:00,1596262324427530243,Markdut82393790,"@JamesCleverly @ZelenskyyUa The British citizens DO NOT support this corrupt conman zelenkkyy.

And James , zelenkkyy and Ukrainian’s will hate you as you’re a black man. So get real James.

#ZelenskyyWarCriminal",['ZelenskyyWarCriminal'],en
2022-11-25 21:59:21+00:00,1596262289107472384,PSQ17266,"@ZelenskyyUa @vonderleyen Money, money, money....it's a rich man's world. 🎶🎶",,en
2022-11-25 21:59:16+00:00,1596262268425342978,shammdog,@SteelWoolLars @DontGhosts @tarded69 @beglan_michael @ZelenskyyUa @POTUS I operate in reality. Reality is that Ukraine &amp; Russia are at war. I am on the other side of the planet &amp; am having my paychecks garnished to fund &amp; perpetuate a regional conflict on the other side of the earth while my country is in shambles,,en
2022-11-25 21:59:08+00:00,1596262235927871488,AncientGeek70,@JamesCleverly @ZelenskyyUa Sod off are we,,en
2022-11-25 21:58:58+00:00,1596262193615769602,benita_regardso,"@vonderleyen @ZelenskyyUa @EU_Commission Ukrainian football fans are responsible for Nazi pics on the Qatari mascot, ask the Qatari football association https://t.co/z2nJaLeifU",,en
2022-11-25 21:58:44+00:00,1596262133112733699,Avislafin1,@JamesCleverly @ZelenskyyUa Anyone else see through these photo opportunities and weasel words by now?,,en
2022-11-25 21:57:47+00:00,1596261895098564611,999Elishebat,"@ZelenskyyUa

Maybe once after war, You would search for me, but I am not sure if You will find me. It's up to You if You would really care about what I feel to You and if You would really want to find me. If not, I will be only a memory of a Guardian. Slava Ukraine!",,en
